uuid,age_range,marry,fammily_num,child_num,house_flg,income,visits_frequency,pass_days,all_purchase_price,purchase_num,purchase_product_num,coupon_use,purchase_price,coupon_id,category_id,category
510,50-59,無回答,3,1,0,9,8,29,12855,0,0,0,0,6,c6,惣菜
510,50-59,無回答,3,1,0,9,8,29,12855,3,3,0,1155,7,c7,飲料
510,50-59,無回答,3,1,0,9,8,29,12855,8,19,-213,6181,8,c8,食料品その他
510,50-59,無回答,3,1,0,9,8,29,12855,3,3,0,3431,9,c9,医薬品類
510,50-59,無回答,3,1,0,9,8,29,12855,0,0,0,0,10,c10,スキンケア・ヘアケア
510,50-59,無回答,3,1,0,9,8,29,12855,0,0,0,0,11,c11,花・植物
511,60-69,既婚,2,0,0,5,3,54,22738,0,0,0,0,1,c1,米・パン
511,60-69,既婚,2,0,0,5,3,54,22738,0,0,0,0,2,c2,肉
511,60-69,既婚,2,0,0,5,3,54,22738,0,0,0,0,3,c3,海鮮
511,60-69,既婚,2,0,0,5,3,54,22738,0,0,0,0,4,c4,自然食品
511,60-69,既婚,2,0,0,5,3,54,22738,1,2,0,1068,5,c5,即席食品
511,60-69,既婚,2,0,0,5,3,54,22738,0,0,0,0,6,c6,惣菜
511,60-69,既婚,2,0,0,5,3,54,22738,0,0,0,0,7,c7,飲料
511,60-69,既婚,2,0,0,5,3,54,22738,3,51,0,20730,8,c8,食料品その他
511,60-69,既婚,2,0,0,5,3,54,22738,2,2,0,940,9,c9,医薬品類
511,60-69,既婚,2,0,0,5,3,54,22738,0,0,0,0,10,c10,スキンケア・ヘアケア
511,60-69,既婚,2,0,0,5,3,54,22738,0,0,0,0,11,c11,花・植物
512,30-39,無回答,5,3,0,5,13,17,142978,5,6,0,2781,1,c1,米・パン
512,30-39,無回答,5,3,0,5,13,17,142978,2,3,0,3202,2,c2,肉
512,30-39,無回答,5,3,0,5,13,17,142978,2,2,0,1510,3,c3,海鮮
512,30-39,無回答,5,3,0,5,13,17,142978,5,5,0,1950,4,c4,自然食品
512,30-39,無回答,5,3,0,5,13,17,142978,13,15,0,8922,5,c5,即席食品
512,30-39,無回答,5,3,0,5,13,17,142978,5,5,0,4000,6,c6,惣菜
512,30-39,無回答,5,3,0,5,13,17,142978,2,2,0,798,7,c7,飲料
512,30-39,無回答,5,3,0,5,13,17,142978,13,248,-578,95819,8,c8,食料品その他
512,30-39,無回答,5,3,0,5,13,17,142978,13,23,0,21368,9,c9,医薬品類
512,30-39,無回答,5,3,0,5,13,17,142978,1,1,0,1738,10,c10,スキンケア・ヘアケア
512,30-39,無回答,5,3,0,5,13,17,142978,1,1,0,890,11,c11,花・植物
513,50-59,既婚,2,0,1,3,21,5,137278,10,10,0,9476,1,c1,米・パン
513,50-59,既婚,2,0,1,3,21,5,137278,4,6,0,3695,2,c2,肉
513,50-59,既婚,2,0,1,3,21,5,137278,0,0,0,0,3,c3,海鮮
513,50-59,既婚,2,0,1,3,21,5,137278,3,3,0,1456,4,c4,自然食品
513,50-59,既婚,2,0,1,3,21,5,137278,21,31,0,13312,5,c5,即席食品
513,50-59,既婚,2,0,1,3,21,5,137278,3,3,0,3912,6,c6,惣菜
513,50-59,既婚,2,0,1,3,21,5,137278,0,0,0,0,7,c7,飲料
513,50-59,既婚,2,0,1,3,21,5,137278,21,242,-445,74593,8,c8,食料品その他
513,50-59,既婚,2,0,1,3,21,5,137278,21,48,0,25495,9,c9,医薬品類
513,50-59,既婚,2,0,1,3,21,5,137278,1,1,0,3560,10,c10,スキンケア・ヘアケア
513,50-59,既婚,2,0,1,3,21,5,137278,1,1,0,1779,11,c11,花・植物
514,50-59,既婚,2,0,0,6,8,18,85389,4,4,0,1900,1,c1,米・パン
514,50-59,既婚,2,0,0,6,8,18,85389,4,5,0,3545,2,c2,肉
514,50-59,既婚,2,0,0,6,8,18,85389,3,3,0,1667,3,c3,海鮮
514,50-59,既婚,2,0,0,6,8,18,85389,4,7,0,901,4,c4,自然食品
514,50-59,既婚,2,0,0,6,8,18,85389,8,8,0,5722,5,c5,即席食品
514,50-59,既婚,2,0,0,6,8,18,85389,0,0,0,0,6,c6,惣菜
514,50-59,既婚,2,0,0,6,8,18,85389,3,3,0,1309,7,c7,飲料
514,50-59,既婚,2,0,0,6,8,18,85389,8,230,0,61133,8,c8,食料品その他
514,50-59,既婚,2,0,0,6,8,18,85389,8,20,0,7294,9,c9,医薬品類
514,50-59,既婚,2,0,0,6,8,18,85389,3,3,0,1918,10,c10,スキンケア・ヘアケア
514,50-59,既婚,2,0,0,6,8,18,85389,0,0,0,0,11,c11,花・植物
515,50-59,無回答,1,0,0,5,11,2,45272,6,7,0,4885,1,c1,米・パン
515,50-59,無回答,1,0,0,5,11,2,45272,1,1,0,169,2,c2,肉
515,50-59,無回答,1,0,0,5,11,2,45272,2,2,0,1424,3,c3,海鮮
515,50-59,無回答,1,0,0,5,11,2,45272,3,3,0,1205,4,c4,自然食品
515,50-59,無回答,1,0,0,5,11,2,45272,3,3,0,1597,5,c5,即席食品
515,50-59,無回答,1,0,0,5,11,2,45272,3,3,0,5515,6,c6,惣菜
515,50-59,無回答,1,0,0,5,11,2,45272,1,1,0,105,7,c7,飲料
515,50-59,無回答,1,0,0,5,11,2,45272,11,73,0,24700,8,c8,食料品その他
515,50-59,無回答,1,0,0,5,11,2,45272,3,4,0,2112,9,c9,医薬品類
515,50-59,無回答,1,0,0,5,11,2,45272,1,1,0,3560,10,c10,スキンケア・ヘアケア
515,50-59,無回答,1,0,0,5,11,2,45272,0,0,0,0,11,c11,花・植物
516,40-49,独身,2,0,1,4,18,7,144641,0,0,0,0,1,c1,米・パン
516,40-49,独身,2,0,1,4,18,7,144641,7,8,0,5809,2,c2,肉
516,40-49,独身,2,0,1,4,18,7,144641,2,3,0,1779,3,c3,海鮮
516,40-49,独身,2,0,1,4,18,7,144641,15,16,0,8680,4,c4,自然食品
516,40-49,独身,2,0,1,4,18,7,144641,8,12,0,5244,5,c5,即席食品
516,40-49,独身,2,0,1,4,18,7,144641,4,4,-178,1613,6,c6,惣菜
516,40-49,独身,2,0,1,4,18,7,144641,10,12,0,9040,7,c7,飲料
516,40-49,独身,2,0,1,4,18,7,144641,18,170,0,97397,8,c8,食料品その他
516,40-49,独身,2,0,1,4,18,7,144641,12,14,0,15079,9,c9,医薬品類
516,40-49,独身,2,0,1,4,18,7,144641,0,0,0,0,10,c10,スキンケア・ヘアケア
516,40-49,独身,2,0,1,4,18,7,144641,0,0,0,0,11,c11,花・植物
517,60-69,既婚,2,0,0,5,13,17,42476,1,1,0,229,1,c1,米・パン
517,60-69,既婚,2,0,0,5,13,17,42476,3,3,0,1766,2,c2,肉
517,60-69,既婚,2,0,0,5,13,17,42476,3,3,0,2309,3,c3,海鮮
517,60-69,既婚,2,0,0,5,13,17,42476,8,8,0,2672,4,c4,自然食品
517,60-69,既婚,2,0,0,5,13,17,42476,2,3,0,1235,5,c5,即席食品
517,60-69,既婚,2,0,0,5,13,17,42476,0,0,0,0,6,c6,惣菜
517,60-69,既婚,2,0,0,5,13,17,42476,4,4,0,2321,7,c7,飲料
517,60-69,既婚,2,0,0,5,13,17,42476,13,92,-133,28243,8,c8,食料品その他
517,60-69,既婚,2,0,0,5,13,17,42476,13,14,-178,3009,9,c9,医薬品類
517,60-69,既婚,2,0,0,5,13,17,42476,1,1,0,692,10,c10,スキンケア・ヘアケア
517,60-69,既婚,2,0,0,5,13,17,42476,0,0,0,0,11,c11,花・植物
518,30-39,既婚,3,1,0,7,23,2,144708,3,3,0,3342,1,c1,米・パン
518,30-39,既婚,3,1,0,7,23,2,144708,3,4,0,2780,2,c2,肉
518,30-39,既婚,3,1,0,7,23,2,144708,5,6,0,5825,3,c3,海鮮
518,30-39,既婚,3,1,0,7,23,2,144708,23,23,0,10416,4,c4,自然食品
518,30-39,既婚,3,1,0,7,23,2,144708,7,8,0,3729,5,c5,即席食品
518,30-39,既婚,3,1,0,7,23,2,144708,6,7,0,4569,6,c6,惣菜
518,30-39,既婚,3,1,0,7,23,2,144708,1,1,0,532,7,c7,飲料
518,30-39,既婚,3,1,0,7,23,2,144708,23,279,-267,92302,8,c8,食料品その他
518,30-39,既婚,3,1,0,7,23,2,144708,23,34,-178,20419,9,c9,医薬品類
518,30-39,既婚,3,1,0,7,23,2,144708,2,2,0,794,10,c10,スキンケア・ヘアケア
518,30-39,既婚,3,1,0,7,23,2,144708,0,0,0,0,11,c11,花・植物
519,60-69,既婚,2,0,0,8,14,7,53867,8,8,0,6342,1,c1,米・パン
519,60-69,既婚,2,0,0,8,14,7,53867,1,1,0,616,2,c2,肉
519,60-69,既婚,2,0,0,8,14,7,53867,4,4,0,2377,3,c3,海鮮
519,60-69,既婚,2,0,0,8,14,7,53867,6,8,0,2491,4,c4,自然食品
519,60-69,既婚,2,0,0,8,14,7,53867,5,7,0,3790,5,c5,即席食品
519,60-69,既婚,2,0,0,8,14,7,53867,2,2,0,977,6,c6,惣菜
519,60-69,既婚,2,0,0,8,14,7,53867,7,8,0,4814,7,c7,飲料
519,60-69,既婚,2,0,0,8,14,7,53867,14,93,0,28091,8,c8,食料品その他
519,60-69,既婚,2,0,0,8,14,7,53867,8,8,0,4369,9,c9,医薬品類
519,60-69,既婚,2,0,0,8,14,7,53867,0,0,0,0,10,c10,スキンケア・ヘアケア
519,60-69,既婚,2,0,0,8,14,7,53867,0,0,0,0,11,c11,花・植物
520,50-59,独身,1,0,0,7,25,7,135948,8,9,0,3545,1,c1,米・パン
520,50-59,独身,1,0,0,7,25,7,135948,3,3,0,2582,2,c2,肉
520,50-59,独身,1,0,0,7,25,7,135948,1,1,0,354,3,c3,海鮮
520,50-59,独身,1,0,0,7,25,7,135948,6,7,0,2819,4,c4,自然食品
520,50-59,独身,1,0,0,7,25,7,135948,15,20,0,12326,5,c5,即席食品
520,50-59,独身,1,0,0,7,25,7,135948,3,3,0,1957,6,c6,惣菜
520,50-59,独身,1,0,0,7,25,7,135948,1,1,0,532,7,c7,飲料
520,50-59,独身,1,0,0,7,25,7,135948,25,204,-195,62636,8,c8,食料品その他
520,50-59,独身,1,0,0,7,25,7,135948,20,24,0,46884,9,c9,医薬品類
520,50-59,独身,1,0,0,7,25,7,135948,0,0,0,0,10,c10,スキンケア・ヘアケア
520,50-59,独身,1,0,0,7,25,7,135948,1,1,0,2313,11,c11,花・植物
521,40-49,既婚,3,1,0,1,14,2,58177,2,2,0,2133,1,c1,米・パン
521,40-49,既婚,3,1,0,1,14,2,58177,1,1,0,534,2,c2,肉
521,40-49,既婚,3,1,0,1,14,2,58177,0,0,0,0,3,c3,海鮮
521,40-49,既婚,3,1,0,1,14,2,58177,0,0,0,0,4,c4,自然食品
521,40-49,既婚,3,1,0,1,14,2,58177,0,0,0,0,5,c5,即席食品
521,40-49,既婚,3,1,0,1,14,2,58177,0,0,0,0,6,c6,惣菜
521,40-49,既婚,3,1,0,1,14,2,58177,0,0,0,0,7,c7,飲料
521,40-49,既婚,3,1,0,1,14,2,58177,14,141,-2945,46561,8,c8,食料品その他
521,40-49,既婚,3,1,0,1,14,2,58177,14,29,-133,8949,9,c9,医薬品類
521,40-49,既婚,3,1,0,1,14,2,58177,0,0,0,0,10,c10,スキンケア・ヘアケア
521,40-49,既婚,3,1,0,1,14,2,58177,0,0,0,0,11,c11,花・植物
522,50-59,既婚,2,0,0,5,6,44,14618,1,1,0,354,1,c1,米・パン
522,50-59,既婚,2,0,0,5,6,44,14618,0,0,0,0,2,c2,肉
522,50-59,既婚,2,0,0,5,6,44,14618,0,0,0,0,3,c3,海鮮
522,50-59,既婚,2,0,0,5,6,44,14618,1,1,0,176,4,c4,自然食品
522,50-59,既婚,2,0,0,5,6,44,14618,3,3,0,1528,5,c5,即席食品
522,50-59,既婚,2,0,0,5,6,44,14618,0,0,0,0,6,c6,惣菜
522,50-59,既婚,2,0,0,5,6,44,14618,0,0,0,0,7,c7,飲料
522,50-59,既婚,2,0,0,5,6,44,14618,6,48,0,10814,8,c8,食料品その他
522,50-59,既婚,2,0,0,5,6,44,14618,4,4,0,1241,9,c9,医薬品類
522,50-59,既婚,2,0,0,5,6,44,14618,1,1,0,505,10,c10,スキンケア・ヘアケア
522,50-59,既婚,2,0,0,5,6,44,14618,0,0,0,0,11,c11,花・植物
523,40-49,既婚,5,3,0,9,20,3,191703,5,16,-121,3734,1,c1,米・パン
523,40-49,既婚,5,3,0,9,20,3,191703,3,3,0,2105,2,c2,肉
523,40-49,既婚,5,3,0,9,20,3,191703,1,1,0,977,3,c3,海鮮
523,40-49,既婚,5,3,0,9,20,3,191703,20,29,-71,11241,4,c4,自然食品
523,40-49,既婚,5,3,0,9,20,3,191703,20,27,-178,16550,5,c5,即席食品
523,40-49,既婚,5,3,0,9,20,3,191703,3,3,0,4090,6,c6,惣菜
523,40-49,既婚,5,3,0,9,20,3,191703,2,2,0,801,7,c7,飲料
523,40-49,既婚,5,3,0,9,20,3,191703,20,292,-5295,123443,8,c8,食料品その他
523,40-49,既婚,5,3,0,9,20,3,191703,20,36,-89,25028,9,c9,医薬品類
523,40-49,既婚,5,3,0,9,20,3,191703,0,0,0,0,10,c10,スキンケア・ヘアケア
523,40-49,既婚,5,3,0,9,20,3,191703,2,3,0,3734,11,c11,花・植物
524,30-39,独身,1,0,0,5,9,12,107332,2,2,0,5339,1,c1,米・パン
524,30-39,独身,1,0,0,5,9,12,107332,2,2,0,1456,2,c2,肉
524,30-39,独身,1,0,0,5,9,12,107332,0,0,0,0,3,c3,海鮮
524,30-39,独身,1,0,0,5,9,12,107332,9,9,-178,4439,4,c4,自然食品
524,30-39,独身,1,0,0,5,9,12,107332,9,17,-178,8552,5,c5,即席食品
524,30-39,独身,1,0,0,5,9,12,107332,2,2,-178,979,6,c6,惣菜
524,30-39,独身,1,0,0,5,9,12,107332,1,1,0,621,7,c7,飲料
524,30-39,独身,1,0,0,5,9,12,107332,9,173,-1378,76522,8,c8,食料品その他
524,30-39,独身,1,0,0,5,9,12,107332,7,10,0,6764,9,c9,医薬品類
524,30-39,独身,1,0,0,5,9,12,107332,1,1,0,1772,10,c10,スキンケア・ヘアケア
524,30-39,独身,1,0,0,5,9,12,107332,1,1,0,888,11,c11,花・植物
525,60-69,既婚,2,0,0,7,11,9,106547,2,2,0,1350,1,c1,米・パン
525,60-69,既婚,2,0,0,7,11,9,106547,3,4,0,3287,2,c2,肉
525,60-69,既婚,2,0,0,7,11,9,106547,0,0,0,0,3,c3,海鮮
525,60-69,既婚,2,0,0,7,11,9,106547,6,6,0,2860,4,c4,自然食品
525,60-69,既婚,2,0,0,7,11,9,106547,11,20,0,12726,5,c5,即席食品
525,60-69,既婚,2,0,0,7,11,9,106547,4,5,0,2879,6,c6,惣菜
525,60-69,既婚,2,0,0,7,11,9,106547,0,0,0,0,7,c7,飲料
525,60-69,既婚,2,0,0,7,11,9,106547,11,128,0,73129,8,c8,食料品その他
525,60-69,既婚,2,0,0,7,11,9,106547,11,22,0,9339,9,c9,医薬品類
525,60-69,既婚,2,0,0,7,11,9,106547,1,1,0,977,10,c10,スキンケア・ヘアケア
525,60-69,既婚,2,0,0,7,11,9,106547,0,0,0,0,11,c11,花・植物
526,60-69,既婚,4,2,0,4,14,2,54582,5,5,0,5868,1,c1,米・パン
526,60-69,既婚,4,2,0,4,14,2,54582,2,3,0,1592,2,c2,肉
526,60-69,既婚,4,2,0,4,14,2,54582,4,6,0,3205,3,c3,海鮮
526,60-69,既婚,4,2,0,4,14,2,54582,5,6,0,1506,4,c4,自然食品
526,60-69,既婚,4,2,0,4,14,2,54582,11,14,0,6367,5,c5,即席食品
526,60-69,既婚,4,2,0,4,14,2,54582,4,4,0,1232,6,c6,惣菜
526,60-69,既婚,4,2,0,4,14,2,54582,0,0,0,0,7,c7,飲料
526,60-69,既婚,4,2,0,4,14,2,54582,14,102,-445,33496,8,c8,食料品その他
526,60-69,既婚,4,2,0,4,14,2,54582,5,7,0,1316,9,c9,医薬品類
526,60-69,既婚,4,2,0,4,14,2,54582,0,0,0,0,10,c10,スキンケア・ヘアケア
526,60-69,既婚,4,2,0,4,14,2,54582,0,0,0,0,11,c11,花・植物
527,50-59,既婚,2,0,0,5,6,10,108850,5,5,0,6315,1,c1,米・パン
527,50-59,既婚,2,0,0,5,6,10,108850,3,3,0,2295,2,c2,肉
527,50-59,既婚,2,0,0,5,6,10,108850,1,1,0,505,3,c3,海鮮
527,50-59,既婚,2,0,0,5,6,10,108850,6,7,0,1398,4,c4,自然食品
527,50-59,既婚,2,0,0,5,6,10,108850,6,26,0,10513,5,c5,即席食品
527,50-59,既婚,2,0,0,5,6,10,108850,2,2,0,1421,6,c6,惣菜
527,50-59,既婚,2,0,0,5,6,10,108850,2,2,0,890,7,c7,飲料
527,50-59,既婚,2,0,0,5,6,10,108850,6,270,-979,82816,8,c8,食料品その他
527,50-59,既婚,2,0,0,5,6,10,108850,6,10,0,2112,9,c9,医薬品類
527,50-59,既婚,2,0,0,5,6,10,108850,1,1,0,585,10,c10,スキンケア・ヘアケア
527,50-59,既婚,2,0,0,5,6,10,108850,0,0,0,0,11,c11,花・植物
528,20-29,無回答,3,1,0,5,16,4,94317,1,2,0,356,1,c1,米・パン
528,20-29,無回答,3,1,0,5,16,4,94317,5,7,0,5179,2,c2,肉
528,20-29,無回答,3,1,0,5,16,4,94317,0,0,0,0,3,c3,海鮮
528,20-29,無回答,3,1,0,5,16,4,94317,8,8,0,2935,4,c4,自然食品
528,20-29,無回答,3,1,0,5,16,4,94317,11,11,0,6172,5,c5,即席食品
528,20-29,無回答,3,1,0,5,16,4,94317,0,0,0,0,6,c6,惣菜
528,20-29,無回答,3,1,0,5,16,4,94317,0,0,0,0,7,c7,飲料
528,20-29,無回答,3,1,0,5,16,4,94317,16,215,-534,77827,8,c8,食料品その他
528,20-29,無回答,3,1,0,5,16,4,94317,12,12,0,1848,9,c9,医薬品類
528,20-29,無回答,3,1,0,5,16,4,94317,0,0,0,0,10,c10,スキンケア・ヘアケア
528,20-29,無回答,3,1,0,5,16,4,94317,0,0,0,0,11,c11,花・植物
529,50-59,無回答,1,0,0,1,17,5,117407,2,3,0,1244,1,c1,米・パン
529,50-59,無回答,1,0,0,1,17,5,117407,4,4,0,4869,2,c2,肉
529,50-59,無回答,1,0,0,1,17,5,117407,3,3,0,1601,3,c3,海鮮
529,50-59,無回答,1,0,0,1,17,5,117407,7,8,0,1884,4,c4,自然食品
529,50-59,無回答,1,0,0,1,17,5,117407,17,23,0,11027,5,c5,即席食品
529,50-59,無回答,1,0,0,1,17,5,117407,1,1,0,710,6,c6,惣菜
529,50-59,無回答,1,0,0,1,17,5,117407,3,3,-356,1918,7,c7,飲料
529,50-59,無回答,1,0,0,1,17,5,117407,17,296,-801,89869,8,c8,食料品その他
529,50-59,無回答,1,0,0,1,17,5,117407,6,6,0,3355,9,c9,医薬品類
529,50-59,無回答,1,0,0,1,17,5,117407,1,1,0,398,10,c10,スキンケア・ヘアケア
529,50-59,無回答,1,0,0,1,17,5,117407,1,1,0,532,11,c11,花・植物
530,40-49,無回答,3,2,0,5,11,35,69001,5,6,0,1991,1,c1,米・パン
530,40-49,無回答,3,2,0,5,11,35,69001,4,7,0,5097,2,c2,肉
530,40-49,無回答,3,2,0,5,11,35,69001,4,4,0,3554,3,c3,海鮮
530,40-49,無回答,3,2,0,5,11,35,69001,8,8,0,3107,4,c4,自然食品
530,40-49,無回答,3,2,0,5,11,35,69001,11,36,0,20996,5,c5,即席食品
530,40-49,無回答,3,2,0,5,11,35,69001,2,2,0,876,6,c6,惣菜
530,40-49,無回答,3,2,0,5,11,35,69001,0,0,0,0,7,c7,飲料
530,40-49,無回答,3,2,0,5,11,35,69001,11,58,0,24328,8,c8,食料品その他
530,40-49,無回答,3,2,0,5,11,35,69001,11,17,0,8696,9,c9,医薬品類
530,40-49,無回答,3,2,0,5,11,35,69001,2,2,0,356,10,c10,スキンケア・ヘアケア
530,40-49,無回答,3,2,0,5,11,35,69001,0,0,0,0,11,c11,花・植物
531,50-59,無回答,3,1,0,10,6,27,58881,2,2,0,833,1,c1,米・パン
531,50-59,無回答,3,1,0,10,6,27,58881,1,1,0,1325,2,c2,肉
531,50-59,無回答,3,1,0,10,6,27,58881,6,15,0,37007,3,c3,海鮮
531,50-59,無回答,3,1,0,10,6,27,58881,1,1,0,781,4,c4,自然食品
531,50-59,無回答,3,1,0,10,6,27,58881,6,6,0,3147,5,c5,即席食品
531,50-59,無回答,3,1,0,10,6,27,58881,1,1,0,899,6,c6,惣菜
531,50-59,無回答,3,1,0,10,6,27,58881,1,1,0,443,7,c7,飲料
531,50-59,無回答,3,1,0,10,6,27,58881,6,24,-71,12051,8,c8,食料品その他
531,50-59,無回答,3,1,0,10,6,27,58881,6,7,0,2395,9,c9,医薬品類
531,50-59,無回答,3,1,0,10,6,27,58881,0,0,0,0,10,c10,スキンケア・ヘアケア
531,50-59,無回答,3,1,0,10,6,27,58881,0,0,0,0,11,c11,花・植物
532,40-49,無回答,1,0,0,6,3,52,17988,0,0,0,0,1,c1,米・パン
532,40-49,無回答,1,0,0,6,3,52,17988,1,2,0,906,2,c2,肉
532,40-49,無回答,1,0,0,6,3,52,17988,3,3,0,1960,3,c3,海鮮
532,40-49,無回答,1,0,0,6,3,52,17988,1,2,0,352,4,c4,自然食品
532,40-49,無回答,1,0,0,6,3,52,17988,3,9,0,1586,5,c5,即席食品
532,40-49,無回答,1,0,0,6,3,52,17988,0,0,0,0,6,c6,惣菜
532,40-49,無回答,1,0,0,6,3,52,17988,0,0,0,0,7,c7,飲料
532,40-49,無回答,1,0,0,6,3,52,17988,3,39,-445,13184,8,c8,食料品その他
532,40-49,無回答,1,0,0,6,3,52,17988,0,0,0,0,9,c9,医薬品類
532,40-49,無回答,1,0,0,6,3,52,17988,0,0,0,0,10,c10,スキンケア・ヘアケア
532,40-49,無回答,1,0,0,6,3,52,17988,0,0,0,0,11,c11,花・植物
533,50-59,既婚,4,2,0,5,0,0,0,0,0,0,0,1,c1,米・パン
533,50-59,既婚,4,2,0,5,0,0,0,0,0,0,0,2,c2,肉
533,50-59,既婚,4,2,0,5,0,0,0,0,0,0,0,3,c3,海鮮
533,50-59,既婚,4,2,0,5,0,0,0,0,0,0,0,4,c4,自然食品
533,50-59,既婚,4,2,0,5,0,0,0,0,0,0,0,5,c5,即席食品
533,50-59,既婚,4,2,0,5,0,0,0,0,0,0,0,6,c6,惣菜
533,50-59,既婚,4,2,0,5,0,0,0,0,0,0,0,7,c7,飲料
533,50-59,既婚,4,2,0,5,0,0,0,0,0,0,0,8,c8,食料品その他
533,50-59,既婚,4,2,0,5,0,0,0,0,0,0,0,9,c9,医薬品類
533,50-59,既婚,4,2,0,5,0,0,0,0,0,0,0,10,c10,スキンケア・ヘアケア
533,50-59,既婚,4,2,0,5,0,0,0,0,0,0,0,11,c11,花・植物
534,20-29,無回答,1,0,0,4,10,40,15081,0,0,0,0,1,c1,米・パン
534,20-29,無回答,1,0,0,4,10,40,15081,1,2,0,1145,2,c2,肉
534,20-29,無回答,1,0,0,4,10,40,15081,0,0,0,0,3,c3,海鮮
534,20-29,無回答,1,0,0,4,10,40,15081,4,4,0,1738,4,c4,自然食品
534,20-29,無回答,1,0,0,4,10,40,15081,2,4,0,705,5,c5,即席食品
534,20-29,無回答,1,0,0,4,10,40,15081,0,0,0,0,6,c6,惣菜
534,20-29,無回答,1,0,0,4,10,40,15081,5,5,0,2220,7,c7,飲料
534,20-29,無回答,1,0,0,4,10,40,15081,10,31,0,8208,8,c8,食料品その他
534,20-29,無回答,1,0,0,4,10,40,15081,2,3,0,1065,9,c9,医薬品類
534,20-29,無回答,1,0,0,4,10,40,15081,0,0,0,0,10,c10,スキンケア・ヘアケア
534,20-29,無回答,1,0,0,4,10,40,15081,0,0,0,0,11,c11,花・植物
535,50-59,既婚,2,0,0,12,24,12,212363,7,8,0,2106,1,c1,米・パン
535,50-59,既婚,2,0,0,12,24,12,212363,4,5,0,3642,2,c2,肉
535,50-59,既婚,2,0,0,12,24,12,212363,5,6,0,3444,3,c3,海鮮
535,50-59,既婚,2,0,0,12,24,12,212363,12,15,0,6580,4,c4,自然食品
535,50-59,既婚,2,0,0,12,24,12,212363,11,14,0,6489,5,c5,即席食品
535,50-59,既婚,2,0,0,12,24,12,212363,5,5,0,3113,6,c6,惣菜
535,50-59,既婚,2,0,0,12,24,12,212363,2,2,0,1065,7,c7,飲料
535,50-59,既婚,2,0,0,12,24,12,212363,24,292,-258,163041,8,c8,食料品その他
535,50-59,既婚,2,0,0,12,24,12,212363,21,27,0,20394,9,c9,医薬品類
535,50-59,既婚,2,0,0,12,24,12,212363,0,0,0,0,10,c10,スキンケア・ヘアケア
535,50-59,既婚,2,0,0,12,24,12,212363,2,2,0,2489,11,c11,花・植物
536,60-69,独身,1,0,0,10,4,12,13183,0,0,0,0,1,c1,米・パン
536,60-69,独身,1,0,0,10,4,12,13183,0,0,0,0,2,c2,肉
536,60-69,独身,1,0,0,10,4,12,13183,0,0,0,0,3,c3,海鮮
536,60-69,独身,1,0,0,10,4,12,13183,4,6,0,1665,4,c4,自然食品
536,60-69,独身,1,0,0,10,4,12,13183,0,0,0,0,5,c5,即席食品
536,60-69,独身,1,0,0,10,4,12,13183,4,4,0,3017,6,c6,惣菜
536,60-69,独身,1,0,0,10,4,12,13183,1,1,0,318,7,c7,飲料
536,60-69,独身,1,0,0,10,4,12,13183,4,13,-89,6621,8,c8,食料品その他
536,60-69,独身,1,0,0,10,4,12,13183,1,1,0,1066,9,c9,医薬品類
536,60-69,独身,1,0,0,10,4,12,13183,1,1,0,496,10,c10,スキンケア・ヘアケア
536,60-69,独身,1,0,0,10,4,12,13183,0,0,0,0,11,c11,花・植物
537,40-49,独身,1,0,1,4,7,14,138173,2,2,0,924,1,c1,米・パン
537,40-49,独身,1,0,1,4,7,14,138173,2,2,0,3490,2,c2,肉
537,40-49,独身,1,0,1,4,7,14,138173,2,3,0,1244,3,c3,海鮮
537,40-49,独身,1,0,1,4,7,14,138173,7,22,0,7608,4,c4,自然食品
537,40-49,独身,1,0,1,4,7,14,138173,7,24,0,15719,5,c5,即席食品
537,40-49,独身,1,0,1,4,7,14,138173,2,2,0,1510,6,c6,惣菜
537,40-49,独身,1,0,1,4,7,14,138173,2,2,0,1171,7,c7,飲料
537,40-49,独身,1,0,1,4,7,14,138173,7,304,0,88649,8,c8,食料品その他
537,40-49,独身,1,0,1,4,7,14,138173,7,22,0,15191,9,c9,医薬品類
537,40-49,独身,1,0,1,4,7,14,138173,1,1,0,354,10,c10,スキンケア・ヘアケア
537,40-49,独身,1,0,1,4,7,14,138173,2,2,0,2313,11,c11,花・植物
538,50-59,無回答,1,0,0,10,24,5,354549,22,32,0,13962,1,c1,米・パン
538,50-59,無回答,1,0,0,10,24,5,354549,4,9,0,4493,2,c2,肉
538,50-59,無回答,1,0,0,10,24,5,354549,4,5,0,6986,3,c3,海鮮
538,50-59,無回答,1,0,0,10,24,5,354549,24,55,0,20253,4,c4,自然食品
538,50-59,無回答,1,0,0,10,24,5,354549,10,12,0,4985,5,c5,即席食品
538,50-59,無回答,1,0,0,10,24,5,354549,23,25,0,18022,6,c6,惣菜
538,50-59,無回答,1,0,0,10,24,5,354549,24,42,0,26016,7,c7,飲料
538,50-59,無回答,1,0,0,10,24,5,354549,24,361,-178,156246,8,c8,食料品その他
538,50-59,無回答,1,0,0,10,24,5,354549,24,126,0,98520,9,c9,医薬品類
538,50-59,無回答,1,0,0,10,24,5,354549,4,4,0,3004,10,c10,スキンケア・ヘアケア
538,50-59,無回答,1,0,0,10,24,5,354549,2,2,0,2062,11,c11,花・植物
539,40-49,既婚,2,0,0,5,13,2,45617,5,6,0,1722,1,c1,米・パン
